,LONGITUDE,LATITUDE,DISCOVERY_DATE,CONT_DATE,max_FIRE_SIZE,min_FIRE_SIZE,FOD_ID_cnt,diff_FIRE_SIZE
317,-121.58305555,39.13694444,7/30/2009,missing date,0.2,0.1,2,0.1
318,-118.183,34.0557,7/5/2005,missing date,1.3,0.21,2,1.09
319,-121.64181,38.673485,5/11/2013,missing date,0.1,0.1,2,0.0
320,-120.903678,36.943708,6/6/2010,6/6/2010,462.0,1.0,2,461.0
321,-116.955667,32.66494,10/24/2007,missing date,0.1,0.1,2,0.0
322,-119.463842,37.081848,9/3/2016,missing date,0.3,0.02,2,0.27999999999999997
323,-124.10611111,41.02111111,9/15/2002,9/15/2002,0.1,0.1,2,0.0
324,-117.84138889,34.28555556,8/16/2004,8/16/2004,0.1,0.1,2,0.0
325,-117.12888888,33.19,8/27/2004,8/27/2004,2.0,0.2,2,1.8
326,-119.463483,37.090878,6/16/2015,6/16/2015,3.0,0.01,2,2.99
327,-121.293322,38.984867,9/27/2009,missing date,0.25,0.1,2,0.15
328,-116.544917,33.976117,6/30/2013,6/30/2013,0.1,0.1,2,0.0
329,-120.965731,39.030594,2/10/2006,2/10/2006,0.1,0.1,2,0.0
330,-120.93805556,41.42055556,7/9/2001,7/9/2001,0.1,0.1,2,0.0
331,-121.09888889,41.98916667,9/17/2001,9/17/2001,1.0,0.1,2,0.9
332,-119.7497,37.7228,8/16/2005,8/17/2005,0.1,0.1,2,0.0
333,-120.93805556,41.57944444,7/10/2001,7/10/2001,0.1,0.1,2,0.0
334,-120.36388888,38.24611111,6/2/2007,missing date,1.0,0.2,2,0.8
335,-122.549274,38.212028,11/16/2013,missing date,2.7,0.1,2,2.6
336,-120.60388888,37.38194444,5/18/2002,5/18/2002,7.0,0.3,2,6.7
337,-120.60388888,37.38194444,5/21/2001,5/21/2001,0.1,0.1,2,0.0
338,-123.6839,41.0553,7/17/2016,7/17/2016,2.0,0.1,2,1.9
339,-117.53416667,33.67,6/16/2009,6/16/2009,1.0,1.0,2,0.0
340,-118.884899,36.108889,6/15/2014,6/15/2014,1.0,0.1,2,0.9
341,-117.03694444,33.22194444,5/7/2007,missing date,0.1,0.1,2,0.0
342,-123.6512,41.0832,11/5/2002,11/5/2002,0.1,0.1,2,0.0
343,-124.10888888,41.66388888,7/13/2002,7/18/2002,0.2,0.2,2,0.0
344,-123.6512,41.0332,8/1/2001,8/1/2001,0.2,0.1,2,0.1
345,-123.6512,41.0332,7/26/2001,7/26/2001,0.1,0.1,2,0.0
346,-119.125929,35.348763,9/18/2020,missing date,0.25,0.25,2,0.0
347,-124.1147,41.5958,7/5/2015,7/5/2015,0.1,0.1,2,0.0
348,-121.22717,37.954458,6/17/2010,missing date,1.5,0.1,2,1.4
349,-118.084,34.5727,7/6/2006,missing date,0.11,0.11,2,0.0
350,-117.156378,34.055619,7/2/2005,missing date,0.1,0.1,2,0.0
351,-121.01611111,37.10611111,8/16/2007,missing date,0.3,0.1,2,0.19999999999999998
352,-123.6512,41.0165,7/8/2001,7/8/2001,1.0,0.1,2,0.9
353,-117.13,33.41,1/8/2001,1/8/2001,0.1,0.1,2,0.0
354,-119.296935,36.348009,6/9/2018,missing date,0.1,0.02,2,0.08
355,-121.01611111,37.10611111,5/21/2009,missing date,1.0,1.0,2,0.0
356,-121.5987,39.810408,8/6/2007,8/6/2007,1.0,1.0,2,0.0
357,-117.23878,33.783389,7/8/2017,7/8/2017,0.5,0.01,2,0.49
358,-121.291915,37.996965,8/8/2016,missing date,0.1,0.01,2,0.09000000000000001
359,-120.32083333,41.435,7/14/2001,7/15/2001,11.0,0.1,2,10.9
360,-117.085,33.64,10/22/2008,missing date,1.0,1.0,2,0.0
361,-121.598476,36.990848,9/3/2017,missing date,100.0,100.0,2,0.0
362,-120.431636,37.698389,5/13/2006,5/13/2006,5.0,0.5,2,4.5
363,-117.335901,34.066618,7/26/2020,missing date,0.1,0.1,2,0.0
364,-122.704,38.298333,10/9/2016,missing date,0.25,0.25,2,0.0
365,-118.1814,33.902,7/4/2009,missing date,1.0,1.0,2,0.0
366,-121.583333,38.05,7/3/2019,missing date,0.1,0.01,2,0.09000000000000001
367,-120.966176,37.624498,8/24/2020,missing date,0.02,0.01,2,0.01
368,-120.966176,37.624498,8/28/2018,missing date,0.35,0.01,2,0.33999999999999997
369,-116.95611111,33.92611111,6/16/2003,6/16/2003,2.5,0.5,2,2.0
370,-123.6512,41.0332,7/21/2001,7/21/2001,0.3,0.1,2,0.19999999999999998
371,-123.23111111,38.67194444,7/12/2003,7/12/2003,0.3,0.1,2,0.19999999999999998
372,-119.74611111,36.7,7/4/2003,7/4/2003,3.0,1.0,2,2.0
373,-120.5274,37.848369,6/25/2003,6/25/2003,6.0,4.0,2,2.0
374,-120.93694444,39.18305555,4/21/2008,missing date,3.0,0.2,2,2.8
375,-122.23611111,38.30888888,7/22/2001,7/22/2001,2.0,0.1,2,1.9
376,-122.885,38.58111111,2/14/2006,missing date,1.0,0.5,2,0.5
377,-121.64194444,39.44388888,9/10/2006,9/10/2006,0.5,0.5,2,0.0
378,-116.9,34.22888889,10/1/2001,10/1/2001,0.1,0.1,2,0.0
379,-122.39,40.01611111,5/7/2007,missing date,1.0,0.1,2,0.9
380,-121.64194444,39.415,8/30/2001,8/30/2001,1.0,1.0,2,0.0
381,-121.547192,39.431056,6/2/2013,missing date,1.0,1.0,2,0.0
382,-122.942267,38.325883,8/8/2016,8/8/2016,3.85,0.19,2,3.66
383,-120.769189,38.590689,6/24/2001,6/24/2001,0.5,0.5,2,0.0
384,-119.125,36.14611111,8/16/2002,8/16/2002,0.7,0.5,2,0.19999999999999996
385,-116.89972222,34.2725,7/13/2002,7/13/2002,0.1,0.1,2,0.0
386,-122.70138889,40.8675,8/7/2006,8/7/2006,0.5,0.1,2,0.4
387,-121.508772,39.128481,6/14/2007,missing date,2.0,0.3,2,1.7
388,-120.63111111,35.34805555,9/22/2008,missing date,1.0,1.0,2,0.0
389,-122.33694444,41.27277778,7/16/2017,7/16/2017,0.1,0.1,2,0.0
390,-121.55,38.8,8/17/2016,missing date,7.0,3.0,2,4.0
391,-118.405,34.56027778,2/28/2005,2/28/2005,0.1,0.1,2,0.0
392,-122.46194444,38.16388888,8/3/2001,8/3/2001,0.1,0.1,2,0.0
393,-122.338222,40.505508,6/29/2006,6/29/2006,0.3,0.1,2,0.19999999999999998
394,-122.125289,38.496411,8/25/2002,8/25/2002,0.1,0.1,2,0.0
395,-122.206789,40.479086,9/6/2006,9/6/2006,2.0,2.0,2,0.0
396,-121.635052,37.121083,6/5/2020,missing date,1.2,1.0,2,0.19999999999999996
397,-119.303799,35.891889,5/29/2006,5/29/2006,50.0,5.0,2,45.0
398,-122.125128,37.868425,6/19/2017,missing date,16.0,16.0,2,0.0
399,-123.249506,39.050261,9/12/2009,9/12/2009,9.200000000000001,2.0,2,7.200000000000001
400,-118.94888888,36.36194444,10/13/2005,10/13/2005,0.2,0.1,2,0.1
401,-123.6845,41.0832,6/17/2002,6/17/2002,1.0,1.0,2,0.0
402,-123.6845,41.0832,7/17/2002,7/17/2002,1.0,0.5,2,0.5
403,-122.05,41.3,8/13/2001,8/13/2001,0.1,0.1,2,0.0
404,-120.900681,38.692919,9/25/2003,9/25/2003,0.1,0.1,2,0.0
405,-116.90305555,33.925,7/1/2002,7/1/2002,0.3,0.3,2,0.0
406,-122.46111111,38.37805555,6/24/2008,missing date,5.0,3.0,2,2.0
407,-124.08904,40.497365,8/13/2016,8/13/2016,0.5,0.5,2,0.0
408,-118.79981,36.02528,7/9/2013,7/9/2013,0.1,0.1,2,0.0
409,-121.38,39.44694444,6/25/2006,6/26/2006,2.0,2.0,2,0.0
410,-122.23388888,40.74694444,1/1/2007,missing date,1.0,0.4,2,0.6
411,-122.38333333,40.885,8/23/2006,8/23/2006,0.75,0.5,2,0.25
412,-121.295076,38.703747,8/7/2005,missing date,1.0,0.1,2,0.9
413,-120.318628,37.287941000000004,9/3/2017,9/3/2017,0.05,0.01,2,0.04
414,-123.6845,41.0665,9/30/2002,9/30/2002,0.1,0.1,2,0.0
415,-122.003337,38.315851,7/14/2005,missing date,35.0,4.0,2,31.0
416,-119.14305555,36.14611111,8/24/2004,8/24/2004,0.5,0.1,2,0.4
417,-123.6845,41.0665,7/8/2001,7/8/2001,0.1,0.1,2,0.0
418,-123.6845,41.0665,7/8/2002,7/8/2002,1.0,0.5,2,0.5
419,-123.6845,41.0665,7/9/2002,7/9/2002,0.1,0.1,2,0.0
420,-122.61805555,41.66194444,7/6/2007,missing date,1.0,1.0,2,0.0
421,-122.785167,38.764,9/1/2013,9/1/2013,1.0,1.0,2,0.0
422,-117.032757,32.594886,6/17/2009,missing date,1.0,0.5,2,0.5
423,-120.53194444,37.31,5/17/2001,5/17/2001,0.1,0.1,2,0.0
424,-122.05388888,39.94694444,7/5/2007,missing date,2.0,1.0,2,1.0
425,-118.0025,33.9381,2/20/2009,missing date,0.22,0.11,2,0.11
426,-123.6845,41.0665,8/3/2002,8/3/2002,0.1,0.1,2,0.0
427,-123.6845,41.0665,8/30/2002,8/30/2002,0.3,0.2,2,0.09999999999999998
428,-123.6845,41.0665,8/31/2002,8/31/2002,0.1,0.1,2,0.0
429,-118.0935,34.646,7/29/2005,missing date,1.0,1.0,2,0.0
430,-122.4629,38.235731,6/12/2013,missing date,6.0,3.0,2,3.0
431,-123.6845,41.0665,9/1/2001,9/1/2001,0.2,0.1,2,0.1
432,-120.31638889,39.63611111,5/6/2016,5/7/2016,0.25,0.1,2,0.15
433,-123.6845,41.0665,9/17/2001,9/17/2001,0.2,0.1,2,0.1
434,-123.6845,41.0832,9/19/2001,9/19/2001,2.0,0.5,2,1.5
435,-122.056,37.9661,9/2/2010,missing date,0.05,0.02,2,0.030000000000000002
436,-116.90305555,33.96888888,5/16/2006,5/16/2006,1.0,0.2,2,0.8
437,-124.0911,40.1299,9/3/2003,9/16/2003,226.0,4.0,2,222.0
438,-121.456666,38.691192,6/14/2013,missing date,2.0,1.0,2,1.0
439,-119.66805555,36.43111111,7/31/2007,missing date,0.2,0.1,2,0.1
440,-121.96611111,39.76055556,8/5/2002,8/5/2002,1.0,0.1,2,0.9
441,-122.206,40.002467,1/20/2013,1/20/2013,0.1,0.1,2,0.0
442,-116.90194444,33.03,8/27/2003,8/27/2003,0.1,0.1,2,0.0
443,-119.02611111,36.05805555,9/17/2006,9/17/2006,1.0,0.3,2,0.7
444,-118.3989,34.2956,10/18/2008,missing date,0.5,0.11,2,0.39
445,-118.7037,34.0824,10/18/2006,missing date,0.12,0.11,2,0.009999999999999995
446,-119.932387,37.117927,4/29/2019,missing date,3.0,3.0,2,0.0
447,-117.29611111,33.85194444,9/2/2008,missing date,1.0,1.0,2,0.0
448,-120.47897,37.221642,8/6/2001,8/6/2001,0.1,0.1,2,0.0
449,-121.54888888,39.44611111,5/2/2006,5/2/2006,0.5,0.1,2,0.4
450,-120.93855,38.664081,8/3/2001,8/3/2001,0.1,0.1,2,0.0
451,-120.663066,36.931178,9/19/2004,9/19/2004,0.1,0.1,2,0.0
452,-116.90194444,33.72194444,8/14/2003,8/14/2003,0.2,0.1,2,0.1
453,-117.43,34.145,6/24/2002,6/24/2002,0.1,0.1,2,0.0
454,-119.366781,36.814569,5/24/2001,5/24/2001,1.0,0.1,2,0.9
455,-120.19305555,37.135,6/21/2003,6/21/2003,10.0,0.2,2,9.8
456,-121.76111111,39.895,7/25/2006,7/25/2006,0.1,0.1,2,0.0
457,-117.204133,33.844544,7/4/2011,missing date,1.0,1.0,2,0.0
458,-117.034898,33.241094,5/17/2020,missing date,0.11,0.01,2,0.1
459,-122.123094,39.882085,6/5/2018,6/5/2018,0.59,0.09,2,0.5
460,-118.0903,34.558,7/4/2010,missing date,0.11,0.11,2,0.0
461,-121.858744,37.896489,7/26/2019,missing date,7.1,7.0,2,0.09999999999999964
462,-122.460522,39.354935,7/6/2011,missing date,0.1,0.1,2,0.0
463,-120.04694444,36.96,7/10/2002,7/10/2002,0.1,0.1,2,0.0
464,-117.331125,34.121324,4/21/2018,missing date,0.1,0.01,2,0.09000000000000001
465,-123.24583333,40.38777778,9/3/2003,9/3/2003,0.1,0.1,2,0.0
466,-120.57611111,37.33388888,10/12/2006,missing date,1.0,0.1,2,0.9
467,-121.326913,36.435951,5/20/2007,missing date,4.4,0.1,2,4.300000000000001
468,-122.880806,38.679894,7/31/2017,7/31/2017,4.25,2.5,2,1.75
469,-121.759926,37.635784,6/15/2020,missing date,8.0,3.3,2,4.7
470,-121.96611111,39.76055556,9/6/2002,9/6/2002,0.1,0.1,2,0.0
471,-120.19305555,37.00388888,7/29/2003,7/29/2003,0.5,0.1,2,0.4
472,-120.1206,40.6164,6/25/2006,6/30/2006,918.0,517.0,2,401.0
473,-123.6845,41.1665,7/1/2002,7/2/2002,39.0,2.0,2,37.0
474,-118.883333,34.766666,12/23/2013,missing date,0.21,0.12,2,0.09
475,-123.6845,41.1832,10/14/2001,10/14/2001,1.2,0.1,2,1.0999999999999999
476,-120.19305555,37.06194444,6/1/2004,6/1/2004,20.0,2.0,2,18.0
477,-120.818356,39.192578,8/28/2007,8/28/2007,1.0,0.1,2,0.9
478,-120.04694444,36.93111111,7/4/2001,7/4/2001,1.0,0.2,2,0.8
479,-120.31388888,37.96888888,8/16/2003,8/16/2003,0.2,0.1,2,0.1
480,-122.585,39.01888888,8/14/2003,8/14/2003,5.0,1.0,2,4.0
481,-122.208019,40.35315,8/30/2004,8/30/2004,0.5,0.3,2,0.2
482,-120.02805555,36.91694444,5/29/2006,5/29/2006,3.0,1.0,2,2.0
483,-122.033333,38.483333,5/19/2018,missing date,0.01,0.01,2,0.0
484,-122.033333,38.483333,5/11/2016,missing date,0.01,0.01,2,0.0
485,-120.551328,36.578446,6/19/2016,missing date,1.0,0.4,2,0.6
486,-119.1875,34.8725,7/23/2006,7/23/2006,1.0,0.1,2,0.9
487,-120.99388888,38.66388888,7/25/2003,7/25/2003,0.5,0.1,2,0.4
488,-121.74,39.66111111,5/20/2004,5/20/2004,0.5,0.1,2,0.4
489,-121.39888888,39.44694444,6/25/2006,6/26/2006,2.0,1.5,2,0.5
490,-123.593703,38.810169,6/22/2007,6/22/2007,0.3,0.1,2,0.19999999999999998
491,-119.3339,36.2245,7/27/2011,missing date,0.05,0.01,2,0.04
492,-118.99111111,36.08694444,5/13/2002,5/13/2002,4.0,0.8,2,3.2
493,-119.79,36.42388888,4/21/2002,4/21/2002,1.0,1.0,2,0.0
494,-121.60805555,36.86111111,6/25/2004,6/25/2004,0.3,0.3,2,0.0
495,-119.22388888,36.56611111,6/5/2004,6/5/2004,100.0,25.0,2,75.0
496,-117.76,34.0548,8/27/2006,missing date,0.11,0.11,2,0.0
497,-116.596494,33.940917,5/31/2007,5/31/2007,1.0,0.1,2,0.9
498,-118.830931,36.013511,7/5/2003,7/5/2003,45.0,0.5,2,44.5
499,-121.252282,37.712818,6/28/2007,missing date,11.0,2.0,2,9.0
500,-119.22388888,35.92805555,6/4/2006,6/4/2006,2.0,1.0,2,1.0
501,-120.88638889,41.96027778,8/9/2001,8/16/2001,75.0,1.0,2,74.0
502,-120.841469,41.4945,9/13/2001,9/13/2001,0.3,0.1,2,0.19999999999999998
503,-117.40719,34.584699,7/4/2020,missing date,1.0,1.0,2,0.0
504,-122.033333,38.483333,7/6/2019,missing date,0.02,0.01,2,0.01
505,-119.320237,36.196698,7/4/2006,missing date,1.5,0.2,2,1.3
506,-120.3869,38.1674,9/24/2002,9/24/2002,0.2,0.2,2,0.0
507,-120.994046,37.678178,7/11/2008,missing date,10.0,0.1,2,9.9
508,-117.264896,33.744647,4/19/2015,4/19/2015,0.1,0.1,2,0.0
509,-119.789788,36.489194,5/11/2018,5/11/2018,0.1,0.01,2,0.09000000000000001
510,-121.46861111,36.23916667,5/21/2001,5/21/2001,0.1,0.1,2,0.0
511,-121.468532,39.432284,8/28/2018,8/29/2018,0.01,0.01,2,0.0
512,-119.874829,37.098979,10/22/2016,10/22/2016,1.5,0.49,2,1.01
513,-120.552052,37.193103,8/7/2001,8/7/2001,0.1,0.1,2,0.0
514,-116.095101,33.569342,6/22/2011,missing date,1.0,1.0,2,0.0
515,-118.83194444,35.88305555,7/16/2001,7/16/2001,0.2,0.1,2,0.1
516,-119.22305555,35.79805555,5/11/2005,5/11/2005,14.0,0.3,2,13.7
517,-117.00805555,33.96888888,10/5/2003,10/5/2003,0.3,0.3,2,0.0
518,-120.1,37.54305555,8/12/2003,8/12/2003,4.0,0.5,2,3.5
519,-122.84805555,38.50694444,9/2/2008,missing date,3.0,0.1,2,2.9
520,-119.79,36.48888888,7/3/2007,missing date,10.0,0.1,2,9.9
521,-121.41,39.095,7/30/2009,missing date,0.2,0.1,2,0.1
522,-117.174877,33.598674,7/23/2018,missing date,1.0,0.1,2,0.9
523,-120.387063,36.72005,5/6/2017,5/6/2017,1.0,1.0,2,0.0
524,-123.30194444,40.76916667,8/18/2008,8/18/2008,1.0,0.5,2,0.5
525,-123.6886,41.0719,9/25/2018,9/25/2018,0.2,0.1,2,0.1
526,-120.99888888,39.00694444,1/22/2006,1/22/2006,0.3,0.3,2,0.0
527,-121.397119,39.322648,5/19/2016,missing date,0.01,0.01,2,0.0
528,-121.48194444,37.065,7/8/2001,7/8/2001,0.3,0.2,2,0.09999999999999998
529,-122.018217,37.061337,10/13/2017,missing date,0.1,0.1,2,0.0
530,-120.085698,36.24076,8/7/2017,8/8/2017,0.01,0.01,2,0.0
531,-123.82944444,41.87833333,6/18/2008,6/18/2008,0.1,0.1,2,0.0
532,-118.2391,34.2188,9/18/2006,missing date,0.11,0.11,2,0.0
533,-123.695,41.0858,3/7/2015,3/7/2015,0.3,0.2,2,0.09999999999999998
534,-121.466666,38.033333,9/6/2019,missing date,0.01,0.01,2,0.0
535,-117.105027,32.72456,6/22/2020,missing date,1.0,0.5,2,0.5
536,-119.18,36.37805555,6/15/2001,6/15/2001,23.0,2.0,2,21.0
537,-118.668611,34.5475,4/10/2010,4/10/2010,0.1,0.1,2,0.0
538,-121.26422,38.76795,6/8/2018,missing date,3.5,0.01,2,3.49
539,-122.28305555,40.295,8/27/2002,8/27/2002,9.0,6.0,2,3.0
540,-119.894249,36.92291,6/11/2011,missing date,1.0,1.0,2,0.0
541,-116.925278,33.7988889,5/29/2010,5/29/2010,9.1,0.1,2,9.0
542,-122.28305555,40.41111111,8/11/2004,8/11/2004,4.0,3.0,2,1.0
543,-120.73305555,37.93694444,8/6/2004,8/9/2004,3443.0,2.0,2,3441.0
544,-119.611833,37.017075,12/14/2007,12/14/2007,0.1,0.1,2,0.0
545,-116.3542,32.6469,1/13/2008,1/13/2008,1.0,0.5,2,0.5
546,-122.28305555,40.41111111,8/4/2003,8/4/2003,19.0,19.0,2,0.0
547,-122.145367,40.026283,11/13/2013,11/13/2013,1.0,1.0,2,0.0
548,-117.30305556,34.24305556,1/25/2002,1/25/2002,0.2,0.1,2,0.1
549,-118.1122,34.646,6/25/2011,missing date,0.21,0.11,2,0.09999999999999999
550,-118.967738,35.424873,7/14/2006,missing date,0.1,0.1,2,0.0
551,-123.95805555,40.40888888,8/15/2005,8/15/2005,0.5,0.2,2,0.3
552,-118.967738,35.424873,6/4/2005,missing date,16.2,1.0,2,15.2
553,-119.33611111,38.28,7/4/2001,7/5/2001,0.2,0.2,2,0.0
554,-122.03388888,38.905,5/31/2004,5/31/2004,9.0,6.0,2,3.0
555,-120.84194444,37.835,7/4/2004,7/4/2004,2.0,1.0,2,1.0
556,-123.6884,41.0657,7/31/2004,7/31/2004,0.1,0.1,2,0.0
557,-122.495,38.25,4/24/2001,4/24/2001,0.1,0.1,2,0.0
558,-121.618164,39.905117,7/14/2007,7/14/2007,0.1,0.1,2,0.0
559,-120.02805555,36.94611111,6/12/2002,6/12/2002,15.0,0.3,2,14.7
560,-120.956976,37.602167,6/20/2020,missing date,0.02,0.02,2,0.0
561,-118.967738,35.424873,7/18/2005,missing date,1.0,0.1,2,0.9
562,-123.838,41.279592,7/24/2015,7/25/2015,1.0,1.0,2,0.0
563,-118.967738,35.424873,7/7/2006,missing date,0.1,0.1,2,0.0
564,-121.814956,37.757166,5/28/2019,missing date,5.25,5.0,2,0.25
565,-116.927,32.56,6/27/2007,6/27/2007,2.0,1.0,2,1.0
566,-122.163596,37.723045,6/10/2019,missing date,0.01,0.01,2,0.0
567,-123.6947,41.0111,11/3/2011,11/3/2011,0.2,0.2,2,0.0
568,-123.8322,41.2869,7/3/2014,7/3/2014,1.0,0.1,2,0.9
569,-121.151017,38.743535,7/31/2010,missing date,0.1,0.1,2,0.0
570,-120.381717,36.865983,7/31/2013,7/31/2013,10.0,5.0,2,5.0
571,-123.527852,39.655847,7/13/2012,missing date,1.0,0.25,2,0.75
572,-121.94722222,39.76055556,7/20/2002,7/20/2002,1.0,0.1,2,0.9
573,-116.93694444,33.62,6/25/2005,6/25/2005,0.3,0.1,2,0.19999999999999998
574,-120.032198,36.979713,8/15/2017,8/15/2017,0.01,0.01,2,0.0
575,-121.613,37.9772,10/7/2010,missing date,3.0,2.0,2,1.0
576,-123.6914,41.0743,9/9/2006,9/9/2006,2.0,0.5,2,1.5
577,-116.078401,33.569691,6/30/2018,6/30/2018,2.0,0.5,2,1.5
578,-123.33888889,40.50166667,9/3/2003,9/3/2003,0.1,0.1,2,0.0
579,-121.47388888,39.37388888,7/4/2004,7/4/2004,8.0,2.0,2,6.0
580,-120.2234,37.824531,8/2/2003,8/2/2003,0.1,0.1,2,0.0
581,-119.7861,36.66331,8/17/2018,missing date,1.0,0.5,2,0.5
582,-122.29023,40.56325,8/25/2013,8/25/2013,0.25,0.25,2,0.0
583,-117.95666667,34.43166667,8/21/2009,8/21/2009,0.3,0.1,2,0.19999999999999998
584,-121.307371,38.839046,8/24/2019,missing date,2.0,0.01,2,1.99
585,-122.35388888,41.29888888,6/19/2004,6/19/2004,0.1,0.1,2,0.0
586,-118.466666,34.816666,7/6/2017,missing date,1.0,0.21,2,0.79
587,-116.066571,33.572863,6/19/2019,missing date,1.1,1.0,2,0.10000000000000009
588,-121.08194444,39.07388888,8/24/2007,missing date,2.0,1.0,2,1.0
589,-121.40194444,38.73611111,8/17/2005,8/17/2005,0.1,0.1,2,0.0
590,-121.47388888,39.21388888,6/15/2005,6/15/2005,8.0,0.3,2,7.7
591,-120.880611,39.323889,9/5/2002,9/5/2002,0.1,0.1,2,0.0
592,-122.50888888,38.35111111,10/30/2003,10/30/2003,1.0,0.5,2,0.5
593,-117.003205,32.838495,4/22/2018,missing date,1.0,0.01,2,0.99
594,-120.83781,36.928026,10/10/2016,10/10/2016,0.3,0.2,2,0.09999999999999998
595,-120.09388888,36.20305555,7/7/2003,7/7/2003,1.0,1.0,2,0.0
596,-122.837601,38.338627,11/1/2009,missing date,0.01,0.01,2,0.0
597,-118.1221,34.5887,7/5/2005,missing date,0.41,0.21,2,0.19999999999999998
598,-118.84611111,34.65777778,9/10/2015,9/12/2015,0.4,0.1,2,0.30000000000000004
599,-121.47305555,39.345,7/25/2003,7/25/2003,0.1,0.1,2,0.0
600,-120.09388888,36.20305555,6/19/2002,6/19/2002,10.0,0.1,2,9.9
601,-116.076,33.569317,6/17/2015,6/17/2015,0.2,0.2,2,0.0
602,-116.93611111,32.65805555,11/25/2006,missing date,1.0,0.1,2,0.9
603,-119.880403,36.786864,7/4/2016,missing date,0.01,0.01,2,0.0
604,-121.735,36.54111111,10/13/2004,10/13/2004,0.1,0.1,2,0.0
605,-121.949417,40.523917,7/6/2013,7/6/2013,1.0,1.0,2,0.0
606,-119.325,36.12305555,6/15/2007,missing date,1.0,1.0,2,0.0
607,-120.996137,37.622262,6/23/2016,missing date,0.01,0.01,2,0.0
608,-121.821395,37.999443,6/3/2006,missing date,0.5,0.1,2,0.4
609,-117.18,34.25805556,6/22/2001,6/22/2001,0.1,0.1,2,0.0
610,-122.51,39.00194444,7/7/2006,7/7/2006,3.0,3.0,2,0.0
611,-122.641158,41.703782,8/4/2019,missing date,0.25,0.01,2,0.24
612,-117.485342,33.997085,7/26/2011,missing date,1.0,1.0,2,0.0
613,-116.7801,32.665169,10/11/2004,10/11/2004,0.1,0.1,2,0.0
614,-122.21805555,38.04805555,5/31/2001,5/31/2001,2.0,2.0,2,0.0
615,-121.94722222,39.76055556,7/7/2002,7/7/2002,0.1,0.1,2,0.0
616,-119.22111111,36.57888888,5/21/2007,missing date,0.5,0.1,2,0.4
617,-123.89611111,41.22805555,7/25/2004,7/25/2004,0.5,0.1,2,0.4
618,-123.0,40.5,9/3/2003,9/3/2003,0.1,0.1,2,0.0
619,-121.475739,41.116211,6/30/2004,6/30/2004,0.3,0.1,2,0.19999999999999998
620,-120.6177,41.2749,8/9/2001,8/9/2001,0.1,0.1,2,0.0
621,-121.46972222,39.75,3/15/2007,3/15/2007,0.1,0.01,2,0.09000000000000001
622,-119.331433,36.288869,6/12/2020,missing date,0.01,0.01,2,0.0
623,-118.83481,35.216347,4/5/2009,missing date,0.2,0.01,2,0.19
624,-121.4,38.47,6/25/2007,missing date,1.0,0.1,2,0.9
625,-121.4,38.49,6/26/2007,missing date,0.1,0.1,2,0.0
626,-122.215433,41.571767,7/26/2010,missing date,0.1,0.1,2,0.0
627,-123.85694444,41.31111111,7/4/2002,7/4/2002,1.0,1.0,2,0.0
628,-121.4,38.66,6/29/2007,missing date,0.2,0.1,2,0.1
629,-119.22,36.57805555,5/21/2007,missing date,0.5,0.1,2,0.4
630,-121.079113,38.739909,11/1/2020,missing date,0.25,0.01,2,0.24
631,-120.56111111,35.19194444,8/15/2008,missing date,37.0,4.0,2,33.0
